Date,Open,High,Low,Close,Adj Close,Volume
2016-06-21,77.500000,78.970001,77.180000,78.519997,66.102249,5634800
2016-06-22,79.010002,79.139999,78.199997,78.269997,65.891785,5274000
2016-06-23,78.989998,79.589996,78.690002,79.589996,67.003014,4734400
2016-06-24,76.629997,77.769997,76.230003,76.660004,64.536392,9561500
2016-06-27,75.410004,75.699997,74.529999,75.070000,63.197853,7036800
2016-06-28,75.959999,76.730003,75.519997,76.629997,64.511147,5555300
2016-06-29,77.529999,78.889999,77.400002,77.830002,65.521378,5854500
2016-06-30,77.959999,79.139999,77.849998,79.080002,66.573685,4941300
2016-07-01,79.139999,79.910004,79.010002,79.519997,66.944115,4050100
2016-07-05,78.730003,78.959999,76.879997,77.629997,65.352989,5656900
2016-07-06,77.430000,78.110001,76.830002,78.059998,65.714989,4562800
2016-07-07,78.300003,79.220001,77.010002,77.699997,65.411934,4922500
2016-07-08,78.320000,78.970001,78.120003,78.739998,66.287437,4217400
2016-07-11,79.000000,79.209999,77.959999,78.019997,65.681313,4702800
2016-07-12,79.139999,80.160004,78.690002,79.650002,67.053535,6356300
2016-07-13,79.650002,80.129997,78.309998,78.879997,66.405296,5328900
2016-07-14,79.769997,79.930000,78.980003,79.099998,66.590523,3817600
2016-07-15,79.820000,79.959999,79.029999,79.349998,66.800980,4723400
2016-07-18,78.809998,79.709999,78.480003,79.699997,67.095627,4333600
2016-07-19,79.589996,80.300003,79.510002,79.809998,67.188217,5780700
2016-07-20,79.430000,80.830002,78.870003,80.599998,67.853302,5937900
2016-07-21,80.510002,81.360001,79.660004,80.019997,67.365028,6140700
2016-07-22,80.019997,81.610001,78.870003,81.610001,68.703590,10027500
2016-07-25,81.300003,81.500000,80.099998,80.709999,67.945915,11223400
2016-07-26,79.900002,80.610001,78.949997,80.599998,67.853302,11685500
2016-07-27,80.680000,80.970001,79.660004,79.879997,67.247162,8415100
2016-07-28,79.769997,80.510002,78.599998,79.050003,66.548424,5567300
2016-07-29,78.230003,80.620003,78.110001,80.519997,67.785942,6200600
2016-08-01,79.790001,79.879997,78.080002,78.459999,66.051727,8197800
2016-08-02,78.809998,78.919998,77.910004,78.889999,66.413719,6648300
2016-08-03,78.709999,79.639999,78.269997,79.620003,67.028282,5416300
2016-08-04,79.599998,80.410004,79.110001,80.389999,67.676498,8183100
2016-08-05,80.620003,81.419998,80.019997,81.199997,68.358398,6838600
2016-08-08,81.639999,82.989998,81.570000,82.500000,69.452812,6213900
2016-08-09,83.029999,83.040001,81.480003,81.830002,68.888779,4143800
2016-08-10,82.029999,82.339996,80.639999,80.849998,68.063766,3863100
2016-08-11,81.139999,82.410004,80.970001,81.500000,68.610962,4385400
2016-08-12,81.800003,82.089996,80.930000,81.199997,68.358398,3902400
2016-08-15,81.750000,82.129997,81.089996,82.040001,69.065575,4016000
2016-08-16,81.930000,82.379997,81.449997,81.919998,68.964546,3584400
2016-08-17,81.599998,82.250000,81.220001,82.209999,69.208679,3905500
2016-08-18,82.480003,83.970001,82.360001,83.860001,70.597717,5467000
2016-08-19,83.510002,83.669998,82.720001,83.309998,70.134712,5185600
2016-08-22,82.650002,82.709999,81.610001,82.050003,69.073997,5091600
2016-08-23,82.169998,82.400002,81.540001,81.750000,68.821442,4473700
2016-08-24,81.480003,81.820000,81.110001,81.330002,68.467850,4462500
2016-08-25,81.389999,81.730003,81.029999,81.339996,68.476257,3767100
2016-08-26,81.279999,82.029999,80.470001,80.900002,68.105858,4535400
2016-08-29,80.610001,81.500000,80.610001,81.139999,68.307899,3359000
2016-08-30,81.669998,81.900002,80.489998,80.639999,67.886963,7873600
2016-08-31,80.150002,80.339996,78.629997,79.000000,66.506332,8306100
2016-09-01,78.440002,79.129997,78.239998,78.959999,66.472664,6705200
2016-09-02,79.250000,79.699997,78.510002,78.550003,66.548920,4912100
2016-09-06,78.660004,78.949997,78.250000,78.779999,66.743767,5560900
2016-09-07,78.830002,79.050003,78.480003,78.610001,66.599739,3970700
2016-09-08,78.989998,79.760002,78.230003,79.379997,67.252106,4845300
2016-09-09,78.760002,79.220001,77.559998,77.559998,65.710159,7626600
2016-09-12,77.809998,79.269997,77.099998,78.800003,66.760727,6343100
2016-09-13,77.980003,78.099998,76.879997,77.080002,65.303497,7482000
2016-09-14,76.900002,77.900002,76.169998,76.370003,64.701965,5190400
2016-09-15,76.160004,77.150002,76.089996,76.800003,65.066299,5177400
2016-09-16,76.099998,77.099998,75.930000,76.330002,64.668083,7243200
2016-09-19,76.839996,77.400002,75.930000,75.959999,64.354622,5925000
2016-09-20,76.080002,76.199997,75.370003,75.370003,63.854763,6821800
2016-09-21,76.000000,76.709999,75.860001,76.559998,64.862938,7152500
2016-09-22,77.199997,77.639999,76.910004,77.010002,65.244209,5639400
2016-09-23,76.690002,77.059998,75.570000,75.919998,64.320732,6847400
2016-09-26,76.129997,76.610001,75.480003,75.580002,64.032684,5499300
2016-09-27,75.129997,75.459999,74.330002,75.330002,63.820858,6457200
2016-09-28,75.589996,78.099998,75.070000,78.010002,66.091408,9420800
2016-09-29,78.110001,78.970001,77.370003,77.370003,65.549194,9859500
2016-09-30,77.839996,78.989998,77.610001,78.639999,66.625160,6485700
2016-10-03,78.820000,79.059998,78.349998,78.900002,66.845428,4854700
2016-10-04,78.980003,79.099998,78.339996,78.540001,66.540428,5211100
2016-10-05,79.410004,80.949997,79.059998,80.150002,67.904465,7249400
2016-10-06,80.430000,81.589996,80.269997,81.419998,68.980423,6469500
2016-10-07,81.790001,82.099998,80.980003,81.309998,68.887238,5305300
2016-10-10,81.730003,82.440002,81.730003,82.330002,69.751396,4565100
2016-10-11,82.080002,82.230003,81.160004,81.690002,69.209160,5063000
