Date,Open,High,Low,Close,Adj Close,Volume
2016-06-22,31.100000,31.132500,30.872499,30.910000,27.312548,5465200
2016-06-23,30.932501,30.952499,30.742500,30.952499,27.350103,5585600
2016-06-24,30.532499,31.272499,30.312500,30.950001,27.347895,16309600
2016-06-27,30.962500,32.055000,30.962500,31.969999,28.249180,13596000
2016-06-28,31.882500,32.139999,31.572500,32.115002,28.377306,10236400
2016-06-29,32.209999,32.322498,31.822500,31.937500,28.220459,9655200
2016-06-30,31.992500,32.607498,31.847500,32.599998,28.805857,12484800
2016-07-01,32.817501,32.817501,32.145000,32.432499,28.657854,6346800
2016-07-05,32.430000,32.830002,32.377499,32.717499,28.909681,10086000
2016-07-06,32.667500,32.994999,32.367500,32.722500,28.914099,9991600
2016-07-07,32.625000,32.702499,31.992500,32.082500,28.348589,7687600
2016-07-08,32.022499,32.494999,31.665001,32.482498,28.702028,7956400
2016-07-11,32.352501,32.435001,32.022499,32.422501,28.649017,5507600
2016-07-12,32.262501,32.497501,31.815001,31.832500,28.127682,9178400
2016-07-13,31.967501,32.137501,31.852501,32.042500,28.313242,8285600
2016-07-14,31.820000,32.025002,31.635000,31.809999,28.107801,9823200
2016-07-15,31.885000,32.072498,31.772499,31.895000,28.182911,5394000
2016-07-18,31.934999,32.167500,31.897499,32.062500,28.330914,8186400
2016-07-19,31.977501,32.077499,31.812500,32.022499,28.295570,6388800
2016-07-20,32.142502,32.162498,31.787500,31.802500,28.101181,6747200
2016-07-21,31.750000,32.115002,31.597500,32.064999,28.333120,6518000
2016-07-22,32.002499,32.537498,31.937500,32.452499,28.675524,6752800
2016-07-25,32.325001,32.450001,32.157501,32.372501,28.604836,5101600
2016-07-26,32.347500,32.402500,32.000000,32.107498,28.370672,7142000
2016-07-27,32.040001,32.172501,31.387501,31.792500,28.092339,9644000
2016-07-28,31.754999,32.025002,31.637501,31.855000,28.147564,7392800
2016-07-29,31.817499,32.127499,31.817499,32.072498,28.339750,9340000
2016-08-01,32.049999,32.202499,31.975000,32.125000,28.386137,8235600
2016-08-02,31.937500,32.080002,31.709999,31.907499,28.193958,6613200
2016-08-03,31.897499,32.115002,31.764999,32.022499,28.295570,20291600
2016-08-04,31.959999,32.097500,31.762501,31.862499,28.154194,9086000
2016-08-05,31.695000,31.790001,31.327499,31.497499,27.831671,7072800
2016-08-08,31.559999,31.752501,31.395000,31.497499,27.831671,7976400
2016-08-09,31.504999,31.652500,31.412500,31.517500,27.849348,6860800
2016-08-10,31.547501,31.635000,31.415001,31.592501,27.915621,4592400
2016-08-11,31.592501,31.772499,31.525000,31.754999,28.059206,6036000
2016-08-12,31.825001,31.927500,31.682501,31.697500,28.008400,6001600
2016-08-15,31.780001,31.825001,31.320000,31.330000,27.683662,4743200
2016-08-16,31.302500,31.302500,30.997499,30.997499,27.389866,6435200
2016-08-17,30.995001,31.500000,30.752501,31.450001,27.789701,8080000
2016-08-18,31.325001,31.760000,31.325001,31.740000,28.045948,10607600
2016-08-19,31.639999,31.639999,31.100000,31.270000,27.630651,9796400
2016-08-22,31.362499,31.424999,31.182501,31.260000,27.621815,6145200
2016-08-23,31.330000,31.432501,31.055000,31.067499,27.451715,4941600
2016-08-24,30.987499,31.120001,30.865000,31.037500,27.425209,4933200
2016-08-25,31.084999,31.212500,31.010000,31.127501,27.504736,4957600
2016-08-26,30.985001,31.232500,30.372499,30.405001,27.055368,7512400
2016-08-29,30.467501,30.797501,30.402500,30.584999,27.215534,8560400
2016-08-30,30.565001,30.735001,30.262501,30.305000,26.966387,6802400
2016-08-31,30.292500,30.417500,30.155001,30.235001,26.904099,8194000
2016-09-01,30.187500,30.309999,30.055000,30.250000,26.917448,8328800
2016-09-02,30.502501,30.922501,30.327499,30.782499,27.391283,9426000
2016-09-06,30.937500,31.322500,30.889999,31.322500,27.871788,9724000
2016-09-07,31.740000,31.740000,31.105000,31.264999,27.820623,9802400
2016-09-08,31.067499,31.442499,31.067499,31.344999,27.891811,6993600
2016-09-09,31.087500,31.137501,30.187500,30.215000,26.886301,10747200
2016-09-12,30.250000,30.895000,30.162500,30.822500,27.426870,10174000
2016-09-13,30.700001,30.805000,30.272499,30.385000,27.037577,7679200
2016-09-14,30.500000,30.730000,30.379999,30.525000,27.162149,7883600
2016-09-15,30.500000,30.760000,30.355000,30.682501,27.302299,5134400
2016-09-16,30.562500,30.885000,30.430000,30.830000,27.433544,13406000
2016-09-19,30.912500,31.222500,30.855000,31.184999,27.749435,4990400
2016-09-20,31.209999,31.440001,31.209999,31.267500,27.822847,8329600
2016-09-21,31.295000,31.967501,31.262501,31.959999,28.439058,7809600
2016-09-22,32.102501,32.217499,31.922501,32.007500,28.481331,6233200
2016-09-23,31.389999,31.922501,31.012501,31.687500,28.196577,9808400
2016-09-26,31.637501,31.745001,31.452499,31.557501,28.080902,5540800
