Date,Open,High,Low,Close,Adj Close,Volume
2016-06-22,95.470001,95.639999,95.010002,95.239998,79.654030,2052600
2016-06-23,95.860001,96.410004,95.529999,96.080002,80.356567,2080400
2016-06-24,94.250000,97.339996,93.949997,96.440002,80.657639,9755600
2016-06-27,96.169998,97.190002,95.800003,97.180000,81.276558,4207100
2016-06-28,97.870003,99.000000,97.099998,99.000000,82.798706,3221700
2016-06-29,99.410004,100.559998,99.129997,100.330002,83.911049,3860100
2016-06-30,100.269997,101.440002,99.900002,101.430000,84.831055,2818300
2016-07-01,101.550003,102.180000,100.430000,101.180000,84.621956,2727400
2016-07-05,101.129997,102.639999,101.000000,102.559998,85.776100,2131600
2016-07-06,102.379997,102.820000,101.230003,101.919998,85.240845,2439600
2016-07-07,101.800003,102.120003,101.150002,101.510002,84.897957,1910000
2016-07-08,102.220001,102.389999,101.150002,102.199997,85.475029,2450700
2016-07-11,101.690002,101.809998,99.849998,100.540001,84.086685,3075800
2016-07-12,100.269997,100.540001,99.029999,100.150002,83.760513,4041900
2016-07-13,100.269997,100.709999,99.190002,99.800003,83.467781,2437600
2016-07-14,100.199997,100.199997,99.000000,99.470001,83.191788,1552200
2016-07-15,99.730003,100.400002,99.510002,100.110001,83.727043,1654900
2016-07-18,99.940002,100.330002,99.339996,99.389999,83.124893,1289300
2016-07-19,98.570000,99.660004,97.250000,99.660004,83.350693,1797500
2016-07-20,99.680000,99.779999,98.400002,98.489998,82.372169,1971800
2016-07-21,97.650002,98.559998,97.510002,98.269997,82.188148,2490100
2016-07-22,98.190002,99.550003,98.000000,98.870003,82.689995,2461000
2016-07-25,98.849998,98.870003,96.860001,97.320000,81.393639,2227900
2016-07-26,97.339996,97.580002,96.230003,96.739998,80.908562,1907200
2016-07-27,96.629997,96.709999,95.860001,96.070000,80.348213,1759100
2016-07-28,96.160004,96.760002,95.849998,96.570000,80.766388,2109500
2016-07-29,96.650002,97.500000,96.599998,97.029999,81.151093,1920800
2016-08-01,96.910004,97.750000,96.830002,97.739998,81.744904,1802800
2016-08-02,97.470001,97.709999,96.720001,96.860001,81.008919,1509400
2016-08-03,96.750000,96.959999,95.839996,96.110001,80.381660,1665000
2016-08-04,96.180000,97.010002,96.000000,96.870003,81.017288,1365100
2016-08-05,97.129997,97.160004,95.980003,96.220001,80.473656,1396600
2016-08-08,96.230003,96.599998,95.750000,95.900002,80.206024,912300
2016-08-09,96.010002,96.230003,95.519997,95.820000,80.139122,1739700
2016-08-10,95.800003,96.360001,95.800003,96.169998,80.431824,1292900
2016-08-11,96.260002,96.550003,95.779999,96.269997,80.515472,1050300
2016-08-12,96.330002,96.989998,96.180000,96.519997,80.724548,1118200
2016-08-15,96.599998,97.000000,96.190002,96.209999,80.465302,1261600
2016-08-16,95.839996,95.940002,94.459999,94.800003,79.286049,1583500
2016-08-17,95.029999,95.080002,94.139999,94.580002,79.102043,1707700
2016-08-18,94.559998,94.849998,93.910004,94.300003,78.867859,1307900
2016-08-19,94.150002,94.150002,92.699997,93.370003,78.090050,1967900
2016-08-22,93.500000,93.919998,92.980003,93.709999,78.374413,1651900
2016-08-23,93.879997,94.290001,93.650002,93.709999,78.374413,1214700
2016-08-24,93.830002,95.029999,93.830002,94.769997,79.260933,2261900
2016-08-25,94.879997,95.389999,94.320000,94.489998,79.026764,1855400
2016-08-26,94.610001,94.930000,92.970001,93.260002,77.998055,2113700
2016-08-29,93.559998,94.000000,93.519997,93.730003,78.391136,1510500
2016-08-30,93.849998,94.320000,93.260002,94.190002,78.775864,1542600
