Date,Open,High,Low,Close,Adj Close,Volume
2017-06-19,182.300003,183.020004,180.759995,183.020004,172.215424,3887100
2017-06-20,182.750000,183.419998,182.220001,183.270004,172.450653,2742600
2017-06-21,183.490005,185.110001,182.710007,184.919998,174.003220,2866300
2017-06-22,184.899994,188.660004,184.779999,186.500000,175.489960,3841300
2017-06-23,186.270004,186.270004,184.139999,185.250000,174.313766,3438500
2017-06-26,185.130005,185.889999,183.389999,185.119995,174.191437,2327400
2017-06-27,185.720001,186.800003,184.220001,184.600006,173.702118,2682800
2017-06-28,185.679993,186.309998,185.089996,185.699997,174.737152,2451200
2017-06-29,185.820007,186.089996,184.330002,185.270004,174.332596,2193600
2017-06-30,185.149994,186.190002,184.929993,185.419998,174.473679,2392000
2017-07-03,186.289993,187.529999,185.740005,186.649994,175.631119,2087000
2017-07-05,186.139999,188.360001,185.720001,188.250000,177.136627,2587400
2017-07-06,188.119995,188.190002,186.149994,186.940002,175.903992,1844700
2017-07-07,187.350006,188.429993,187.009995,187.960007,176.863770,2252500
2017-07-10,187.330002,188.000000,186.149994,186.949997,175.913391,2612000
2017-07-11,187.000000,187.660004,185.089996,185.949997,174.972427,2664500
2017-07-12,186.789993,187.300003,186.410004,186.690002,175.668747,3342800
2017-07-13,187.000000,187.279999,185.320007,185.479996,174.530151,2379300
2017-07-14,185.809998,187.130005,184.770004,186.899994,175.866333,2716700
2017-07-17,187.070007,187.250000,185.759995,186.350006,175.348816,2444600
2017-07-18,186.949997,187.199997,183.860001,186.850006,175.819275,4235800
2017-07-19,187.509995,189.410004,187.509995,189.190002,178.021179,3401600
2017-07-20,189.410004,191.919998,188.919998,191.500000,180.194778,3099600
2017-07-21,191.380005,193.000000,190.600006,191.779999,180.458237,4911500
2017-07-24,191.789993,192.169998,190.639999,190.889999,179.620804,2356500
2017-07-25,192.130005,192.479996,190.300003,190.399994,179.159698,1960100
2017-07-26,190.020004,191.529999,189.380005,190.750000,179.489059,2683500
2017-07-27,190.240005,190.490005,188.460007,188.929993,177.776505,2631400
2017-07-28,189.110001,191.240005,187.600006,191.149994,179.865417,1925000
2017-07-31,191.589996,192.610001,191.139999,191.809998,180.486465,3767100
2017-08-01,193.399994,193.399994,191.619995,192.229996,180.881683,3336800
2017-08-02,192.139999,193.449997,192.139999,193.000000,181.606201,2463800
2017-08-03,193.259995,194.960007,193.009995,194.770004,183.271744,2886100
2017-08-04,194.949997,196.039993,194.600006,194.880005,183.375244,2892300
2017-08-07,194.809998,195.410004,193.899994,194.779999,183.281128,2074800
2017-08-08,194.679993,194.990005,194.080002,194.899994,183.394073,1741000
2017-08-09,194.899994,195.360001,194.169998,194.830002,183.328201,2125900
2017-08-10,194.259995,194.389999,192.399994,192.570007,181.201645,2698600
2017-08-11,193.910004,194.539993,192.660004,193.020004,181.625061,2210700
2017-08-14,194.600006,194.750000,192.899994,193.710007,182.274307,2322000
2017-08-15,194.470001,195.009995,193.809998,194.500000,183.017670,1595200
2017-08-16,194.809998,195.270004,192.830002,193.770004,182.330780,1881600
2017-08-17,193.750000,194.240005,192.660004,192.699997,181.323944,2440900
2017-08-18,192.839996,193.199997,190.630005,190.820007,179.554901,2858500
2017-08-21,190.880005,192.309998,190.880005,192.029999,180.693512,1930500
2017-08-22,192.149994,194.960007,191.559998,194.789993,183.290543,2021900
2017-08-23,194.500000,194.589996,193.720001,194.240005,182.773026,1547000
2017-08-24,194.550003,195.070007,194.210007,194.750000,183.252930,1923700
2017-08-25,195.330002,195.539993,194.139999,194.360001,182.885956,1375000
2017-08-28,194.589996,195.809998,194.360001,195.089996,183.572815,2009900
2017-08-29,194.830002,197.039993,194.330002,196.729996,185.116028,2072200
2017-08-30,196.380005,196.880005,195.199997,195.880005,184.316193,1506700
2017-08-31,196.929993,199.490005,196.389999,198.899994,187.157944,2990200
2017-09-01,199.789993,199.990005,198.360001,199.750000,187.957733,2241800
2017-09-05,199.199997,200.440002,198.710007,199.309998,187.543701,2700800
2017-09-06,199.539993,199.990005,197.630005,198.380005,186.668640,3040200
2017-09-07,197.770004,199.479996,197.070007,198.169998,187.178650,2684600
2017-09-08,198.429993,198.860001,197.000000,197.750000,186.781952,2206000
2017-09-11,199.250000,200.419998,198.779999,199.580002,188.510452,3307900
2017-09-12,199.440002,199.470001,196.910004,197.470001,186.517502,2554700
2017-09-13,197.800003,200.759995,197.779999,198.330002,187.329803,2394400
2017-09-14,197.949997,198.380005,197.089996,197.729996,186.763062,2378600
2017-09-15,198.520004,199.710007,197.199997,198.179993,187.188126,4198700
2017-09-18,198.169998,198.820007,197.509995,198.190002,187.197525,1915200
2017-09-19,198.440002,198.600006,192.389999,194.649994,183.853897,3819000
2017-09-20,195.020004,195.839996,194.059998,195.750000,184.892868,2788500
2017-09-21,195.630005,196.130005,194.899994,195.210007,184.382858,1895000
2017-09-22,195.110001,195.869995,188.250000,193.029999,182.323792,5660200
2017-09-25,193.270004,196.309998,190.919998,191.750000,181.114746,3105900
2017-09-26,192.309998,194.360001,192.039993,192.699997,182.012070,2775400
2017-09-27,193.199997,195.619995,191.740005,194.490005,183.702774,3267200
2017-09-28,194.250000,196.550003,193.509995,196.100006,185.223480,2088400
2017-09-29,195.820007,196.089996,194.479996,195.850006,184.987366,2646300
2017-10-02,196.589996,197.910004,196.330002,197.440002,186.489136,2893600
2017-10-03,197.500000,199.440002,197.259995,198.630005,187.613144,2533800
2017-10-04,199.029999,200.729996,198.429993,200.479996,189.360535,2286400
2017-10-05,199.929993,199.929993,196.559998,197.899994,186.923645,4069000
2017-10-06,197.899994,199.990005,197.509995,198.059998,187.074768,3361900
2017-10-09,198.009995,198.320007,195.779999,196.300003,185.412415,3365400
2017-10-10,196.259995,196.429993,193.669998,194.679993,183.882233,2499100
2017-10-11,194.630005,196.070007,193.589996,195.259995,184.430054,2935600
2017-10-12,195.009995,195.360001,192.729996,192.919998,182.219833,2954700
2017-10-13,189.589996,192.710007,186.000000,192.520004,181.842026,5435000
2017-10-16,192.479996,193.320007,191.360001,193.199997,182.484299,2927400
2017-10-17,196.800003,206.619995,196.369995,203.889999,192.581406,8949700
2017-10-18,203.800003,207.800003,203.679993,205.229996,193.847107,4796300
2017-10-19,205.470001,205.750000,202.699997,203.250000,191.976913,3471800
2017-10-20,204.259995,208.210007,203.690002,207.490005,195.981750,5138800
2017-10-23,207.580002,208.449997,205.800003,207.009995,195.528366,2261400
2017-10-24,206.380005,208.229996,205.880005,208.149994,196.605133,3459900
2017-10-25,208.320007,209.139999,207.070007,207.559998,196.047867,2908300
2017-10-26,207.919998,211.699997,207.580002,209.149994,197.549622,4346000
2017-10-27,209.149994,212.770004,208.550003,212.600006,200.808319,4385300
2017-10-30,212.210007,212.770004,209.380005,209.389999,197.776382,2477400
2017-10-31,209.389999,210.520004,207.800003,210.220001,198.560333,3749600
2017-11-01,211.619995,212.630005,208.919998,209.529999,197.908585,1902900
2017-11-02,210.110001,211.490005,209.009995,211.100006,199.391510,2825900
2017-11-03,210.720001,213.830002,210.100006,212.869995,201.063354,2196900
2017-11-06,211.910004,213.929993,211.800003,212.119995,200.354919,2293700
2017-11-07,212.740005,213.539993,210.889999,212.699997,200.902740,1845800
2017-11-08,212.080002,212.929993,210.699997,210.770004,199.079834,2261100
2017-11-09,210.589996,211.759995,209.130005,211.559998,199.825958,1839700
2017-11-10,211.460007,211.809998,210.199997,211.070007,199.363190,1384700
2017-11-13,210.309998,213.539993,209.940002,212.660004,200.865005,2662200
2017-11-14,212.210007,212.699997,210.919998,211.710007,199.967697,1993900
2017-11-15,210.880005,211.979996,209.619995,209.860001,198.220276,1816300
2017-11-16,210.380005,212.009995,209.899994,211.130005,199.419876,1919600
2017-11-17,210.460007,211.460007,209.149994,209.899994,198.258041,1887500
2017-11-20,210.000000,210.679993,209.580002,210.250000,198.588638,2040400
2017-11-21,211.130005,212.850006,210.750000,212.600006,200.808319,2327200
2017-11-22,212.259995,212.809998,210.759995,211.220001,199.504868,2257800
2017-11-24,212.000000,212.929993,211.000000,212.509995,200.723328,744000
2017-11-27,212.250000,214.250000,211.809998,212.399994,200.619400,2856300
2017-11-28,213.880005,216.309998,212.509995,216.139999,204.151993,2905700
2017-11-29,217.699997,224.270004,217.360001,222.880005,210.518158,4247200
2017-11-30,223.830002,228.750000,222.289993,228.169998,216.242386,6846400
2017-12-01,228.889999,229.220001,221.080002,226.779999,214.925049,3325800
2017-12-04,229.259995,231.770004,221.399994,221.419998,209.845245,5591500
2017-12-05,221.000000,223.720001,219.160004,220.089996,208.584793,3246300
2017-12-06,221.020004,221.960007,219.029999,219.940002,208.442642,2397500
